분류,곡ID,곡명,아티스트,장르,어제순위,오늘순위,순위변동,어제좋아요,오늘좋아요,좋아요변동,좋아요변화율(%),어제전체청취자수,오늘전체청취자수,청취자수변동,청취자수변화율(%),어제전체재생수,오늘전체재생수,재생수변동,재생수변화율(%),URL
유지,109960034,HANDS UP,MEOVV (미야오),가요 / 댄스,67.0,55.0,12.0,5967.0,6004.0,37.0,0.62,494023.0,496557.0,2534.0,0.51,5381040.0,5426689.0,45649.0,0.85,https://www.genie.co.kr/detail/songInfo?xgnm=109960034
유지,110673874,LIKE YOU BETTER,프로미스나인,가요 / 댄스,98.0,86.0,12.0,5431.0,5455.0,24.0,0.44,276149.0,279184.0,3035.0,1.1,2335202.0,2374603.0,39401.0,1.69,https://www.genie.co.kr/detail/songInfo?xgnm=110673874
유지,110589419,Free,Rumi & Jinu & EJAE & Andrew Choi & KPop Demon Hunters Cast,POP / 팝,35.0,25.0,10.0,8159.0,8322.0,163.0,2.0,380205.0,386952.0,6747.0,1.77,2772381.0,2852801.0,80420.0,2.9,https://www.genie.co.kr/detail/songInfo?xgnm=110589419
유지,96696807,무지개,임영웅,가요 / 전체,80.0,70.0,10.0,27294.0,27318.0,24.0,0.09,1305534.0,1305938.0,404.0,0.03,139414956.0,139505969.0,91013.0,0.07,https://www.genie.co.kr/detail/songInfo?xgnm=96696807
유지,110589417,Takedown,HUNTR/X & EJAE & Audrey Nuna & REI AMI & KPop Demon Hunters Cast,POP / 팝,21.0,12.0,9.0,8670.0,8850.0,180.0,2.08,448388.0,456103.0,7715.0,1.72,3302430.0,3408419.0,105989.0,3.21,https://www.genie.co.kr/detail/songInfo?xgnm=110589417
유지,110589420,What It Sounds Like,HUNTR/X & EJAE & Audrey Nuna & REI AMI & KPop Demon Hunters Cast,POP / 팝,28.0,20.0,8.0,9592.0,9813.0,221.0,2.3,400528.0,407423.0,6895.0,1.72,2919300.0,3009017.0,89717.0,3.07,https://www.genie.co.kr/detail/songInfo?xgnm=110589420
유지,105938136,고민중독,QWER,가요 / 락,43.0,36.0,7.0,32079.0,32105.0,26.0,0.08,1483544.0,1484776.0,1232.0,0.08,45938972.0,45999555.0,60583.0,0.13,https://www.genie.co.kr/detail/songInfo?xgnm=105938136
유지,108014478,UP (KARINA Solo),aespa,가요 / 댄스,69.0,62.0,7.0,16305.0,16324.0,19.0,0.12,1067145.0,1068337.0,1192.0,0.11,21914304.0,21959052.0,44748.0,0.2,https://www.genie.co.kr/detail/songInfo?xgnm=108014478
유지,106393876,온기,임영웅,가요 / 발라드,85.0,78.0,7.0,12183.0,12205.0,22.0,0.18,378171.0,378662.0,491.0,0.13,62722494.0,62812152.0,89658.0,0.14,https://www.genie.co.kr/detail/songInfo?xgnm=106393876
유지,98304971,I Don't Think That I Like Her,Charlie Puth,POP / 팝,87.0,80.0,7.0,52788.0,52815.0,27.0,0.05,2002892.0,2003739.0,847.0,0.04,58712140.0,58748955.0,36815.0,0.06,https://www.genie.co.kr/detail/songInfo?xgnm=98304971
유지,16108183,벌써 일년,브라운 아이즈,가요 / 발라드,97.0,90.0,7.0,35077.0,35091.0,14.0,0.04,2561074.0,2562320.0,1246.0,0.05,45759852.0,45796554.0,36702.0,0.08,https://www.genie.co.kr/detail/songInfo?xgnm=16108183
유지,108221081,PO￦ER,G-DRAGON,가요 / 랩/힙합,70.0,64.0,6.0,22332.0,22344.0,12.0,0.05,1169571.0,1170623.0,1052.0,0.09,24133900.0,24177924.0,44024.0,0.18,https://www.genie.co.kr/detail/songInfo?xgnm=108221081
유지,108836768,REBEL HEART,IVE (아이브),가요 / 댄스,22.0,17.0,5.0,24340.0,24377.0,37.0,0.15,1136423.0,1138327.0,1904.0,0.17,24301592.0,24387001.0,85409.0,0.35,https://www.genie.co.kr/detail/songInfo?xgnm=108836768
유지,101268096,I AM,IVE (아이브),가요 / 댄스,61.0,56.0,5.0,46673.0,46697.0,24.0,0.05,1992919.0,1993966.0,1047.0,0.05,78813221.0,78860127.0,46906.0,0.06,https://www.genie.co.kr/detail/songInfo?xgnm=101268096
유지,94124212,가까운 듯 먼 그대여,카더가든,가요 / 발라드,65.0,60.0,5.0,23725.0,23763.0,38.0,0.16,1108579.0,1110654.0,2075.0,0.19,19518276.0,19565158.0,46882.0,0.24,https://www.genie.co.kr/detail/songInfo?xgnm=94124212
유지,103024121,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),가요 / 발라드,72.0,67.0,5.0,28979.0,29006.0,27.0,0.09,1384044.0,1385035.0,991.0,0.07,33609401.0,33651823.0,42422.0,0.13,https://www.genie.co.kr/detail/songInfo?xgnm=103024121
유지,105980797,청혼하지 않을 이유를 못 찾았어,이무진,가요 / 발라드,73.0,68.0,5.0,14481.0,14496.0,15.0,0.1,1026238.0,1027661.0,1423.0,0.14,20362264.0,20404157.0,41893.0,0.21,https://www.genie.co.kr/detail/songInfo?xgnm=105980797
유지,107855545,내 이름 맑음,QWER,가요 / 락,36.0,32.0,4.0,21804.0,21832.0,28.0,0.13,1184478.0,1185873.0,1395.0,0.12,27373054.0,27433652.0,60598.0,0.22,https://www.genie.co.kr/detail/songInfo?xgnm=107855545
유지,90077755,이제 나만 믿어요,임영웅,가요 / 트로트,50.0,46.0,4.0,66519.0,66555.0,36.0,0.05,3047701.0,3048415.0,714.0,0.02,368318214.0,368420479.0,102265.0,0.03,https://www.genie.co.kr/detail/songInfo?xgnm=90077755
유지,96549502,우리들의 블루스,임영웅,가요 / 발라드,55.0,51.0,4.0,38576.0,38602.0,26.0,0.07,1815383.0,1816021.0,638.0,0.04,189788764.0,189888998.0,100234.0,0.05,https://www.genie.co.kr/detail/songInfo?xgnm=96549502
유지,108575614,toxic till the end,로제 (ROSÉ),가요 / 락,45.0,42.0,3.0,19393.0,19432.0,39.0,0.2,995430.0,996914.0,1484.0,0.15,19482023.0,19539306.0,57283.0,0.29,https://www.genie.co.kr/detail/songInfo?xgnm=108575614
유지,104553679,비의 랩소디,임재현,가요 / 발라드,68.0,65.0,3.0,25246.0,25267.0,21.0,0.08,1511133.0,1512080.0,947.0,0.06,42969860.0,43014228.0,44368.0,0.1,https://www.genie.co.kr/detail/songInfo?xgnm=104553679
유지,110589413,How It's Done,HUNTR/X & EJAE & Audrey Nuna & REI AMI & KPop Demon Hunters Cast,POP / 팝,9.0,7.0,2.0,11869.0,12094.0,225.0,1.9,542615.0,550718.0,8103.0,1.49,4806132.0,4952113.0,145981.0,3.04,https://www.genie.co.kr/detail/songInfo?xgnm=110589413
유지,106536223,Supernova,aespa,가요 / 댄스,41.0,39.0,2.0,29641.0,29655.0,14.0,0.05,1547157.0,1548421.0,1264.0,0.08,51159981.0,51218511.0,58530.0,0.11,https://www.genie.co.kr/detail/songInfo?xgnm=106536223
유지,103807036,Do or Die,임영웅,가요 / 댄스,86.0,84.0,2.0,13982.0,14005.0,23.0,0.16,503977.0,504419.0,442.0,0.09,99622112.0,99709934.0,87822.0,0.09,https://www.genie.co.kr/detail/songInfo?xgnm=103807036
유지,110589418,Your Idol,Saja Boys & Andrew Choi & Neckwav & Danny Chung & Kevin Woo & samUIL Lee & KPop Demon Hunters Cast,POP / 팝,7.0,6.0,1.0,14283.0,14569.0,286.0,2.0,606548.0,614725.0,8177.0,1.35,6289377.0,6464309.0,174932.0,2.78,https://www.genie.co.kr/detail/songInfo?xgnm=110589418
유지,108107291,APT.,로제 (ROSÉ) & Bruno Mars,가요 / 락,24.0,23.0,1.0,41527.0,41562.0,35.0,0.08,1512433.0,1513835.0,1402.0,0.09,45616098.0,45700968.0,84870.0,0.19,https://www.genie.co.kr/detail/songInfo?xgnm=108107291
유지,110420530,눈물참기,QWER,가요 / 락,30.0,29.0,1.0,6765.0,6818.0,53.0,0.78,510819.0,515017.0,4198.0,0.82,5260785.0,5335460.0,74675.0,1.42,https://www.genie.co.kr/detail/songInfo?xgnm=110420530
유지,86931930,예뻤어,DAY6 (데이식스),가요 / 락,42.0,41.0,1.0,81677.0,81705.0,28.0,0.03,2448374.0,2449487.0,1113.0,0.05,85113279.0,85170588.0,57309.0,0.07,https://www.genie.co.kr/detail/songInfo?xgnm=86931930
유지,104821618,에피소드,이무진,가요 / 락,46.0,45.0,1.0,31498.0,31537.0,39.0,0.12,1517912.0,1519084.0,1172.0,0.08,43494158.0,43546936.0,52778.0,0.12,https://www.genie.co.kr/detail/songInfo?xgnm=104821618
유지,89327408,Cruel Summer,Taylor Swift,POP / 팝,51.0,50.0,1.0,24483.0,24527.0,44.0,0.18,1177509.0,1178998.0,1489.0,0.13,21386205.0,21435063.0,48858.0,0.23,https://www.genie.co.kr/detail/songInfo?xgnm=89327408
유지,106955582,Small girl (Feat. 도경수 (D.O.)),이영지,가요 / 랩/힙합,74.0,73.0,1.0,26910.0,26933.0,23.0,0.09,1296338.0,1297334.0,996.0,0.08,28349674.0,28389406.0,39732.0,0.14,https://www.genie.co.kr/detail/songInfo?xgnm=106955582
유지,93336453,다정히 내 이름을 부르면,경서예지 & 전건호,가요 / 발라드,78.0,77.0,1.0,59861.0,59876.0,15.0,0.03,2586543.0,2587291.0,748.0,0.03,104681405.0,104720336.0,38931.0,0.04,https://www.genie.co.kr/detail/songInfo?xgnm=93336453
유지,101407645,헤어지자 말해요,박재정,가요 / 발라드,83.0,82.0,1.0,39069.0,39091.0,22.0,0.06,1851552.0,1852600.0,1048.0,0.06,60528114.0,60566197.0,38083.0,0.06,https://www.genie.co.kr/detail/songInfo?xgnm=101407645
유지,97582507,Hype Boy,NewJeans,가요 / 댄스,90.0,89.0,1.0,54710.0,54723.0,13.0,0.02,2406124.0,2406904.0,780.0,0.03,102646429.0,102683910.0,37481.0,0.04,https://www.genie.co.kr/detail/songInfo?xgnm=97582507
유지,110589415,Golden,HUNTR/X & EJAE & Audrey Nuna & REI AMI & KPop Demon Hunters Cast,POP / 팝,1.0,1.0,0.0,35735.0,36346.0,611.0,1.71,998849.0,1009427.0,10578.0,1.06,16536376.0,16970637.0,434261.0,2.63,https://www.genie.co.kr/detail/songInfo?xgnm=110589415
유지,110589414,Soda Pop,Saja Boys & Andrew Choi & Neckwav & Danny Chung & Kevin Woo & samUIL Lee & KPop Demon Hunters Cast,POP / 팝,2.0,2.0,0.0,23114.0,23526.0,412.0,1.78,809809.0,819752.0,9943.0,1.23,10608171.0,10910848.0,302677.0,2.85,https://www.genie.co.kr/detail/songInfo?xgnm=110589414
유지,110931419,뛰어(JUMP),BLACKPINK,가요 / 댄스,3.0,3.0,0.0,11831.0,12099.0,268.0,2.27,729596.0,739663.0,10067.0,1.38,8522317.0,8769809.0,247492.0,2.9,https://www.genie.co.kr/detail/songInfo?xgnm=110931419
유지,110552022,FAMOUS,ALLDAY PROJECT,가요 / 댄스,4.0,4.0,0.0,13771.0,13971.0,200.0,1.45,725704.0,732964.0,7260.0,1.0,9989666.0,10187108.0,197442.0,1.98,https://www.genie.co.kr/detail/songInfo?xgnm=110552022
유지,101514417,Drowning,WOODZ,가요 / 락,5.0,5.0,0.0,45408.0,45507.0,99.0,0.22,1370240.0,1372651.0,2411.0,0.18,39453344.0,39625883.0,172539.0,0.44,https://www.genie.co.kr/detail/songInfo?xgnm=101514417
유지,108805752,모르시나요 (Prod. by 로코베리),조째즈,가요 / 발라드,10.0,10.0,0.0,25387.0,25470.0,83.0,0.33,1134464.0,1137133.0,2669.0,0.24,24583053.0,24704090.0,121037.0,0.49,https://www.genie.co.kr/detail/songInfo?xgnm=108805752
유지,108110514,Whiplash,aespa,가요 / 댄스,11.0,11.0,0.0,27680.0,27722.0,42.0,0.15,1351888.0,1353862.0,1974.0,0.15,39885128.0,39996622.0,111494.0,0.28,https://www.genie.co.kr/detail/songInfo?xgnm=108110514
유지,109342665,like JENNIE,제니 (JENNIE),가요 / 댄스,14.0,14.0,0.0,16149.0,16205.0,56.0,0.35,1010069.0,1012688.0,2619.0,0.26,19372115.0,19474846.0,102731.0,0.53,https://www.genie.co.kr/detail/songInfo?xgnm=109342665
유지,109217637,TOO BAD (Feat. Anderson .Paak),G-DRAGON,가요 / 랩/힙합,26.0,26.0,0.0,22171.0,22190.0,19.0,0.09,1131231.0,1132878.0,1647.0,0.15,22513961.0,22586836.0,72875.0,0.32,https://www.genie.co.kr/detail/songInfo?xgnm=109217637
유지,89220627,한 페이지가 될 수 있게,DAY6 (데이식스),가요 / 락,27.0,27.0,0.0,74989.0,75020.0,31.0,0.04,2326630.0,2328006.0,1376.0,0.06,74363471.0,74436679.0,73208.0,0.1,https://www.genie.co.kr/detail/songInfo?xgnm=89220627
유지,111134057,운명 (2025),먼데이 키즈 & 이이경,가요 / 전체,38.0,38.0,0.0,2868.0,2948.0,80.0,2.79,244920.0,253196.0,8276.0,3.38,1614307.0,1687570.0,73263.0,4.54,https://www.genie.co.kr/detail/songInfo?xgnm=111134057
유지,110586309,여름이었다,H1-KEY (하이키),가요 / 댄스,40.0,40.0,0.0,4495.0,4587.0,92.0,2.05,333296.0,339076.0,5780.0,1.73,2517857.0,2580236.0,62379.0,2.48,https://www.genie.co.kr/detail/songInfo?xgnm=110586309
유지,105260468,나는 아픈 건 딱 질색이니까,i-dle (아이들),가요 / 댄스,49.0,49.0,0.0,35479.0,35501.0,22.0,0.06,1578083.0,1579182.0,1099.0,0.07,50282597.0,50333370.0,50773.0,0.1,https://www.genie.co.kr/detail/songInfo?xgnm=105260468
유지,96424586,사건의 지평선,윤하 (YOUNHA),가요 / 락,71.0,71.0,0.0,68360.0,68391.0,31.0,0.05,2365641.0,2366473.0,832.0,0.04,87962875.0,88003851.0,40976.0,0.05,https://www.genie.co.kr/detail/songInfo?xgnm=96424586
유지,96042335,사랑인가 봐,멜로망스 (MeloMance),OST / 드라마,76.0,76.0,0.0,51664.0,51690.0,26.0,0.05,2498068.0,2498950.0,882.0,0.04,84932940.0,84973202.0,40262.0,0.05,https://www.genie.co.kr/detail/songInfo?xgnm=96042335
유지,108218789,DRIP,BABYMONSTER,가요 / 댄스,96.0,96.0,0.0,10079.0,10102.0,23.0,0.23,761084.0,762309.0,1225.0,0.16,12258224.0,12294762.0,36538.0,0.3,https://www.genie.co.kr/detail/songInfo?xgnm=108218789
유지,110569963,STYLE,Hearts2Hearts (하츠투하츠),가요 / 댄스,100.0,100.0,0.0,3137.0,3174.0,37.0,1.18,228835.0,232177.0,3342.0,1.46,2103015.0,2142711.0,39696.0,1.89,https://www.genie.co.kr/detail/songInfo?xgnm=110569963
유지,109330096,너에게 닿기를,10CM,가요 / 락,8.0,9.0,-1.0,23344.0,23426.0,82.0,0.35,1032323.0,1035540.0,3217.0,0.31,17736242.0,17867425.0,131183.0,0.74,https://www.genie.co.kr/detail/songInfo?xgnm=109330096
유지,110452518,Dirty Work,aespa,가요 / 댄스,12.0,13.0,-1.0,8028.0,8082.0,54.0,0.67,631149.0,636199.0,5050.0,0.8,6901418.0,7010217.0,108799.0,1.58,https://www.genie.co.kr/detail/songInfo?xgnm=110452518
유지,108434388,HOME SWEET HOME (Feat. 태양 & 대성),G-DRAGON,가요 / 랩/힙합,15.0,16.0,-1.0,36798.0,36850.0,52.0,0.14,1340236.0,1342024.0,1788.0,0.13,37188784.0,37283134.0,94350.0,0.25,https://www.genie.co.kr/detail/songInfo?xgnm=108434388
유지,111280752,시작의 아이 ❍,박다혜 & 마크툽 (Maktub),가요 / 인디,17.0,18.0,-1.0,4431.0,4607.0,176.0,3.97,220090.0,234818.0,14728.0,6.69,1295951.0,1412028.0,116077.0,8.96,https://www.genie.co.kr/detail/songInfo?xgnm=111280752
유지,108110746,나는 반딧불,황가람,가요 / 인디,18.0,19.0,-1.0,39610.0,39647.0,37.0,0.09,1342932.0,1344692.0,1760.0,0.13,35387826.0,35480597.0,92771.0,0.26,https://www.genie.co.kr/detail/songInfo?xgnm=108110746
유지,107520166,Die With A Smile,Lady Gaga & Bruno Mars,POP / 팝,29.0,30.0,-1.0,21970.0,22043.0,73.0,0.33,929463.0,931781.0,2318.0,0.25,14170264.0,14237074.0,66810.0,0.47,https://www.genie.co.kr/detail/songInfo?xgnm=107520166
유지,108040137,Mantra,제니 (JENNIE),가요 / 댄스,91.0,92.0,-1.0,13034.0,13050.0,16.0,0.12,1039612.0,1040615.0,1003.0,0.1,20094941.0,20131674.0,36733.0,0.18,https://www.genie.co.kr/detail/songInfo?xgnm=108040137
유지,108746466,시작의 아이,마크툽 (Maktub),가요 / 인디,6.0,8.0,-2.0,16455.0,16610.0,155.0,0.94,923996.0,928550.0,4554.0,0.49,16057576.0,16214143.0,156567.0,0.98,https://www.genie.co.kr/detail/songInfo?xgnm=108746466
유지,107985564,청춘만화,이무진,가요 / 락,13.0,15.0,-2.0,20104.0,20178.0,74.0,0.37,1089659.0,1092381.0,2722.0,0.25,20258391.0,20360983.0,102592.0,0.51,https://www.genie.co.kr/detail/songInfo?xgnm=107985564
유지,105757621,Welcome to the Show,DAY6 (데이식스),가요 / 락,31.0,33.0,-2.0,34452.0,34484.0,32.0,0.09,1439347.0,1440635.0,1288.0,0.09,40476006.0,40539752.0,63746.0,0.16,https://www.genie.co.kr/detail/songInfo?xgnm=105757621
유지,110308610,Never Ending Story,아이유 (IU),가요 / 발라드,32.0,34.0,-2.0,10753.0,10791.0,38.0,0.35,755064.0,758093.0,3029.0,0.4,7265347.0,7329995.0,64648.0,0.89,https://www.genie.co.kr/detail/songInfo?xgnm=110308610
유지,109179632,MY LOVE (2025),이예은 & 아샤트리 & 전건호,가요 / 발라드,33.0,35.0,-2.0,8933.0,8980.0,47.0,0.53,648960.0,651658.0,2698.0,0.42,9956557.0,10022570.0,66013.0,0.66,https://www.genie.co.kr/detail/songInfo?xgnm=109179632
유지,89382909,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),가요 / 발라드,57.0,59.0,-2.0,115346.0,115380.0,34.0,0.03,4031104.0,4032402.0,1298.0,0.03,151712620.0,151760268.0,47648.0,0.03,https://www.genie.co.kr/detail/songInfo?xgnm=89382909
유지,109356852,Flower,오반 (OVAN),가요 / 인디,64.0,66.0,-2.0,10683.0,10716.0,33.0,0.31,607637.0,609452.0,1815.0,0.3,8244596.0,8290080.0,45484.0,0.55,https://www.genie.co.kr/detail/songInfo?xgnm=109356852
유지,110308614,네모의 꿈,아이유 (IU),가요 / 발라드,92.0,94.0,-2.0,6954.0,6983.0,29.0,0.42,518835.0,520931.0,2096.0,0.4,4105522.0,4143540.0,38018.0,0.93,https://www.genie.co.kr/detail/songInfo?xgnm=110308614
유지,93717294,Stay,The Kid LAROI & Justin Bieber,POP / 팝,93.0,95.0,-2.0,72488.0,72507.0,19.0,0.03,2817286.0,2818082.0,796.0,0.03,97018324.0,97055336.0,37012.0,0.04,https://www.genie.co.kr/detail/songInfo?xgnm=93717294
유지,105757622,HAPPY,DAY6 (데이식스),가요 / 락,19.0,22.0,-3.0,36614.0,36651.0,37.0,0.1,1476586.0,1478215.0,1629.0,0.11,41312876.0,41397780.0,84904.0,0.21,https://www.genie.co.kr/detail/songInfo?xgnm=105757622
유지,108005739,내게 사랑이 뭐냐고 물어본다면,로이킴,가요 / 발라드,25.0,28.0,-3.0,20150.0,20198.0,48.0,0.24,1161525.0,1163401.0,1876.0,0.16,25002733.0,25073600.0,70867.0,0.28,https://www.genie.co.kr/detail/songInfo?xgnm=108005739
유지,105563654,천상연,이창섭,가요 / 발라드,34.0,37.0,-3.0,27392.0,27417.0,25.0,0.09,1394347.0,1395999.0,1652.0,0.12,38694832.0,38756414.0,61582.0,0.16,https://www.genie.co.kr/detail/songInfo?xgnm=105563654
유지,104055957,소나기,이클립스 (ECLIPSE),OST / 드라마,44.0,47.0,-3.0,33004.0,33038.0,34.0,0.1,1382678.0,1383857.0,1179.0,0.09,40497072.0,40551942.0,54870.0,0.14,https://www.genie.co.kr/detail/songInfo?xgnm=104055957
유지,102605425,사막에서 꽃을 피우듯,우디 (Woody),가요 / 발라드,84.0,87.0,-3.0,25114.0,25133.0,19.0,0.08,1468118.0,1469143.0,1025.0,0.07,36229887.0,36267454.0,37567.0,0.1,https://www.genie.co.kr/detail/songInfo?xgnm=102605425
유지,88357385,Older,Sasha Alex Sloan,POP / 팝,94.0,97.0,-3.0,25212.0,25248.0,36.0,0.14,961947.0,963492.0,1545.0,0.16,13892882.0,13927037.0,34155.0,0.25,https://www.genie.co.kr/detail/songInfo?xgnm=88357385
유지,110649475,WICKED,ALLDAY PROJECT,가요 / 랩/힙합,20.0,24.0,-4.0,5355.0,5438.0,83.0,1.55,441689.0,448330.0,6641.0,1.5,4288009.0,4381803.0,93794.0,2.19,https://www.genie.co.kr/detail/songInfo?xgnm=110649475
유지,109037899,미치게 그리워서,황가람,가요 / 인디,59.0,63.0,-4.0,9854.0,9877.0,23.0,0.23,713977.0,715855.0,1878.0,0.26,10404278.0,10451725.0,47447.0,0.46,https://www.genie.co.kr/detail/songInfo?xgnm=109037899
유지,88686378,주저하는 연인들을 위해,잔나비,가요 / 인디,75.0,79.0,-4.0,105065.0,105100.0,35.0,0.03,4068931.0,4069786.0,855.0,0.02,138121693.0,138162095.0,40402.0,0.03,https://www.genie.co.kr/detail/songInfo?xgnm=88686378
유지,106668582,How Sweet,NewJeans,가요 / 댄스,81.0,85.0,-4.0,25089.0,25111.0,22.0,0.09,1366108.0,1367049.0,941.0,0.07,35492096.0,35531654.0,39558.0,0.11,https://www.genie.co.kr/detail/songInfo?xgnm=106668582
유지,102531243,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴,가요 / 발라드,89.0,93.0,-4.0,21035.0,21063.0,28.0,0.13,1315527.0,1316692.0,1165.0,0.09,29088250.0,29125483.0,37233.0,0.13,https://www.genie.co.kr/detail/songInfo?xgnm=102531243
유지,109608007,어제보다 슬픈 오늘,우디 (Woody),가요 / 발라드,16.0,21.0,-5.0,11263.0,11347.0,84.0,0.75,712127.0,716039.0,3912.0,0.55,10090653.0,10188825.0,98172.0,0.97,https://www.genie.co.kr/detail/songInfo?xgnm=109608007
유지,104919515,슬픈 초대장,순순희 (지환),가요 / 발라드,47.0,52.0,-5.0,17744.0,17755.0,11.0,0.06,1123850.0,1125157.0,1307.0,0.12,30252751.0,30302057.0,49306.0,0.16,https://www.genie.co.kr/detail/songInfo?xgnm=104919515
유지,105872512,Magnetic,아일릿 (ILLIT),가요 / 댄스,82.0,88.0,-6.0,22666.0,22678.0,12.0,0.05,1371157.0,1372141.0,984.0,0.07,38537328.0,38576459.0,39131.0,0.1,https://www.genie.co.kr/detail/songInfo?xgnm=105872512
유지,94535712,사랑은 늘 도망가,임영웅,OST / 드라마,23.0,31.0,-8.0,68233.0,68274.0,41.0,0.06,2610253.0,2611056.0,803.0,0.03,268226149.0,268339303.0,113154.0,0.04,https://www.genie.co.kr/detail/songInfo?xgnm=94535712
유지,105293063,Love wins all,아이유 (IU),가요 / 발라드,63.0,72.0,-9.0,35187.0,35209.0,22.0,0.06,1581684.0,1582672.0,988.0,0.06,41466587.0,41508637.0,42050.0,0.1,https://www.genie.co.kr/detail/songInfo?xgnm=105293063
유지,96696809,다시 만날 수 있을까,임영웅,가요 / 발라드,37.0,53.0,-16.0,31836.0,31871.0,35.0,0.11,1576741.0,1577383.0,642.0,0.04,174268199.0,174365969.0,97770.0,0.06,https://www.genie.co.kr/detail/songInfo?xgnm=96696809
유지,99014221,London Boy,임영웅,가요 / 락,58.0,74.0,-16.0,22726.0,22747.0,21.0,0.09,988580.0,989019.0,439.0,0.04,131157622.0,131247713.0,90091.0,0.07,https://www.genie.co.kr/detail/songInfo?xgnm=99014221
유지,109752407,천국보다 아름다운,임영웅,가요 / 발라드,39.0,57.0,-18.0,9857.0,9913.0,56.0,0.57,226090.0,227351.0,1261.0,0.56,29083390.0,29346019.0,262629.0,0.9,https://www.genie.co.kr/detail/songInfo?xgnm=109752407
유지,106393875,Home,임영웅,가요 / 댄스,48.0,69.0,-21.0,12467.0,12495.0,28.0,0.22,357681.0,358248.0,567.0,0.16,65119943.0,65212287.0,92344.0,0.14,https://www.genie.co.kr/detail/songInfo?xgnm=106393875
유지,102067588,모래 알갱이,임영웅,가요 / 발라드,52.0,75.0,-23.0,19866.0,19897.0,31.0,0.16,887663.0,888046.0,383.0,0.04,115188188.0,115277486.0,89298.0,0.08,https://www.genie.co.kr/detail/songInfo?xgnm=102067588
유지,96696813,보금자리,임영웅,가요 / 트로트,54.0,81.0,-27.0,20069.0,20088.0,19.0,0.09,854969.0,855453.0,484.0,0.06,105811541.0,105897582.0,86041.0,0.08,https://www.genie.co.kr/detail/songInfo?xgnm=96696813
