분류,곡ID,곡명,아티스트,장르,어제순위,오늘순위,순위변동,어제좋아요,오늘좋아요,좋아요변동,좋아요변화율(%),어제전체청취자수,오늘전체청취자수,청취자수변동,청취자수변화율(%),어제전체재생수,오늘전체재생수,재생수변동,재생수변화율(%),URL
유지,108040137,Mantra,제니 (JENNIE),가요 / 댄스,88.0,88.0,0.0,13057.0,13063.0,6.0,0.05,1041358.0,1042001.0,643.0,0.06,20155417.0,20180130.0,24713.0,0.12,https://www.genie.co.kr/detail/songInfo?xgnm=108040137
유지,102605425,사막에서 꽃을 피우듯,우디 (Woody),가요 / 발라드,90.0,90.0,0.0,25145.0,25165.0,20.0,0.08,1469895.0,1470549.0,654.0,0.04,36291812.0,36317724.0,25912.0,0.07,https://www.genie.co.kr/detail/songInfo?xgnm=102605425
유지,108218789,DRIP,BABYMONSTER,가요 / 댄스,97.0,97.0,0.0,10118.0,10130.0,12.0,0.12,763222.0,764006.0,784.0,0.1,12318357.0,12342951.0,24594.0,0.2,https://www.genie.co.kr/detail/songInfo?xgnm=108218789
유지,110569963,STYLE,Hearts2Hearts (하츠투하츠),가요 / 댄스,100.0,100.0,0.0,3209.0,3237.0,28.0,0.87,234534.0,236700.0,2166.0,0.92,2169093.0,2196507.0,27414.0,1.26,https://www.genie.co.kr/detail/songInfo?xgnm=110569963
유지,110589418,Your Idol,Saja Boys & Andrew Choi & Neckwav & Danny Chung & Kevin Woo & samUIL Lee & KPop Demon Hunters Cast,POP / 팝,5.0,6.0,-1.0,14783.0,14891.0,108.0,0.73,620834.0,625452.0,4618.0,0.74,6588227.0,6695312.0,107085.0,1.63,https://www.genie.co.kr/detail/songInfo?xgnm=110589418
유지,110589413,How It's Done,HUNTR/X & EJAE & Audrey Nuna & REI AMI & KPop Demon Hunters Cast,POP / 팝,7.0,8.0,-1.0,12301.0,12401.0,100.0,0.81,556696.0,561271.0,4575.0,0.82,5056018.0,5145831.0,89813.0,1.78,https://www.genie.co.kr/detail/songInfo?xgnm=110589413
유지,109217637,TOO BAD (Feat. Anderson .Paak),G-DRAGON,가요 / 랩/힙합,27.0,28.0,-1.0,22206.0,22224.0,18.0,0.08,1134066.0,1135105.0,1039.0,0.09,22635428.0,22685029.0,49601.0,0.22,https://www.genie.co.kr/detail/songInfo?xgnm=109217637
유지,105757621,Welcome to the Show,DAY6 (데이식스),가요 / 락,32.0,33.0,-1.0,34510.0,34532.0,22.0,0.06,1441550.0,1442513.0,963.0,0.07,40582839.0,40627067.0,44228.0,0.11,https://www.genie.co.kr/detail/songInfo?xgnm=105757621
유지,105563654,천상연,이창섭,가요 / 발라드,35.0,36.0,-1.0,27445.0,27466.0,21.0,0.08,1397145.0,1398182.0,1037.0,0.07,38798014.0,38841494.0,43480.0,0.11,https://www.genie.co.kr/detail/songInfo?xgnm=105563654
유지,96696809,다시 만날 수 있을까,임영웅,가요 / 발라드,44.0,45.0,-1.0,31891.0,31909.0,18.0,0.06,1577924.0,1578347.0,423.0,0.03,174454561.0,174545762.0,91201.0,0.05,https://www.genie.co.kr/detail/songInfo?xgnm=96696809
유지,108981829,ATTITUDE,IVE (아이브),가요 / 댄스,51.0,52.0,-1.0,13439.0,13458.0,19.0,0.14,876696.0,877769.0,1073.0,0.12,14062436.0,14097973.0,35537.0,0.25,https://www.genie.co.kr/detail/songInfo?xgnm=108981829
유지,96696807,무지개,임영웅,가요 / 전체,54.0,55.0,-1.0,27337.0,27358.0,21.0,0.08,1306284.0,1306560.0,276.0,0.02,139587800.0,139674758.0,86958.0,0.06,https://www.genie.co.kr/detail/songInfo?xgnm=96696807
유지,89327408,Cruel Summer,Taylor Swift,POP / 팝,55.0,56.0,-1.0,24553.0,24581.0,28.0,0.11,1180075.0,1181081.0,1006.0,0.09,21467307.0,21500840.0,33533.0,0.16,https://www.genie.co.kr/detail/songInfo?xgnm=89327408
유지,109037899,미치게 그리워서,황가람,가요 / 인디,67.0,68.0,-1.0,9884.0,9902.0,18.0,0.18,717212.0,718447.0,1235.0,0.17,10483234.0,10516232.0,32998.0,0.31,https://www.genie.co.kr/detail/songInfo?xgnm=109037899
유지,109960034,HANDS UP,MEOVV (미야오),가요 / 댄스,69.0,70.0,-1.0,6029.0,6045.0,16.0,0.27,498456.0,500130.0,1674.0,0.34,5456931.0,5488515.0,31584.0,0.58,https://www.genie.co.kr/detail/songInfo?xgnm=109960034
유지,105872512,Magnetic,아일릿 (ILLIT),가요 / 댄스,83.0,84.0,-1.0,22702.0,22714.0,12.0,0.05,1372848.0,1373472.0,624.0,0.05,38602399.0,38628717.0,26318.0,0.07,https://www.genie.co.kr/detail/songInfo?xgnm=105872512
유지,106668582,How Sweet,NewJeans,가요 / 댄스,85.0,86.0,-1.0,25121.0,25132.0,11.0,0.04,1367714.0,1368354.0,640.0,0.05,35557465.0,35584158.0,26693.0,0.08,https://www.genie.co.kr/detail/songInfo?xgnm=106668582
유지,93717294,Stay,The Kid LAROI & Justin Bieber,POP / 팝,91.0,92.0,-1.0,72534.0,72543.0,9.0,0.01,2818721.0,2819255.0,534.0,0.02,97080763.0,97105174.0,24411.0,0.03,https://www.genie.co.kr/detail/songInfo?xgnm=93717294
유지,109752407,천국보다 아름다운,임영웅,가요 / 발라드,46.0,48.0,-2.0,9948.0,9971.0,23.0,0.23,228415.0,229232.0,817.0,0.36,29590510.0,29844540.0,254030.0,0.86,https://www.genie.co.kr/detail/songInfo?xgnm=109752407
유지,99014221,London Boy,임영웅,가요 / 락,57.0,59.0,-2.0,22771.0,22789.0,18.0,0.08,989358.0,989642.0,284.0,0.03,131330887.0,131416940.0,86053.0,0.07,https://www.genie.co.kr/detail/songInfo?xgnm=99014221
유지,106393876,온기,임영웅,가요 / 발라드,61.0,63.0,-2.0,12229.0,12249.0,20.0,0.16,379074.0,379427.0,353.0,0.09,62894961.0,62981479.0,86518.0,0.14,https://www.genie.co.kr/detail/songInfo?xgnm=106393876
유지,103807036,Do or Die,임영웅,가요 / 댄스,62.0,64.0,-2.0,14030.0,14055.0,25.0,0.18,504744.0,505014.0,270.0,0.05,99791177.0,99875977.0,84800.0,0.08,https://www.genie.co.kr/detail/songInfo?xgnm=103807036
유지,109356852,Flower,오반 (OVAN),가요 / 인디,70.0,72.0,-2.0,10751.0,10774.0,23.0,0.21,610760.0,611989.0,1229.0,0.2,8320885.0,8352445.0,31560.0,0.38,https://www.genie.co.kr/detail/songInfo?xgnm=109356852
유지,108014478,UP (KARINA Solo),aespa,가요 / 댄스,71.0,73.0,-2.0,16331.0,16333.0,2.0,0.01,1069159.0,1069947.0,788.0,0.07,21987867.0,22018138.0,30271.0,0.14,https://www.genie.co.kr/detail/songInfo?xgnm=108014478
유지,96424586,사건의 지평선,윤하 (YOUNHA),가요 / 락,74.0,76.0,-2.0,68408.0,68415.0,7.0,0.01,2367099.0,2367704.0,605.0,0.03,88030815.0,88058636.0,27821.0,0.03,https://www.genie.co.kr/detail/songInfo?xgnm=96424586
유지,109179632,MY LOVE (2025),이예은 & 아샤트리 & 전건호,가요 / 발라드,34.0,37.0,-3.0,9011.0,9049.0,38.0,0.42,653616.0,655349.0,1733.0,0.27,10066685.0,10113123.0,46438.0,0.46,https://www.genie.co.kr/detail/songInfo?xgnm=109179632
유지,107855545,내 이름 맑음,QWER,가요 / 락,36.0,39.0,-3.0,21859.0,21878.0,19.0,0.09,1186865.0,1187764.0,899.0,0.08,27473960.0,27515531.0,41571.0,0.15,https://www.genie.co.kr/detail/songInfo?xgnm=107855545
유지,108805146,오늘만 I LOVE YOU,BOYNEXTDOOR,가요 / 댄스,48.0,51.0,-3.0,23791.0,23819.0,28.0,0.12,816415.0,817522.0,1107.0,0.14,14497619.0,14533892.0,36273.0,0.25,https://www.genie.co.kr/detail/songInfo?xgnm=108805146
유지,102067588,모래 알갱이,임영웅,가요 / 발라드,58.0,61.0,-3.0,19917.0,19934.0,17.0,0.09,888395.0,888659.0,264.0,0.03,115360135.0,115446524.0,86389.0,0.07,https://www.genie.co.kr/detail/songInfo?xgnm=102067588
유지,96696813,보금자리,임영웅,가요 / 트로트,64.0,67.0,-3.0,20109.0,20127.0,18.0,0.09,855814.0,856100.0,286.0,0.03,105977996.0,106061424.0,83428.0,0.08,https://www.genie.co.kr/detail/songInfo?xgnm=96696813
유지,96042335,사랑인가 봐,멜로망스 (MeloMance),OST / 드라마,78.0,81.0,-3.0,51719.0,51737.0,18.0,0.03,2499670.0,2500295.0,625.0,0.03,85000345.0,85028510.0,28165.0,0.03,https://www.genie.co.kr/detail/songInfo?xgnm=96042335
유지,110589417,Takedown,HUNTR/X & EJAE & Audrey Nuna & REI AMI & KPop Demon Hunters Cast,POP / 팝,11.0,15.0,-4.0,8979.0,9078.0,99.0,1.1,462046.0,466736.0,4690.0,1.02,3486171.0,3553440.0,67269.0,1.93,https://www.genie.co.kr/detail/songInfo?xgnm=110589417
유지,105938136,고민중독,QWER,가요 / 락,38.0,42.0,-4.0,32124.0,32143.0,19.0,0.06,1485698.0,1486514.0,816.0,0.05,46039401.0,46081134.0,41733.0,0.09,https://www.genie.co.kr/detail/songInfo?xgnm=105938136
유지,106393875,Home,임영웅,가요 / 댄스,53.0,57.0,-4.0,12524.0,12544.0,20.0,0.16,358721.0,359125.0,404.0,0.11,65297345.0,65385076.0,87731.0,0.13,https://www.genie.co.kr/detail/songInfo?xgnm=106393875
유지,105980797,청혼하지 않을 이유를 못 찾았어,이무진,가요 / 발라드,73.0,78.0,-5.0,14515.0,14534.0,19.0,0.13,1028663.0,1029555.0,892.0,0.09,20431734.0,20460542.0,28808.0,0.14,https://www.genie.co.kr/detail/songInfo?xgnm=105980797
유지,110589419,Free,Rumi & Jinu & EJAE & Andrew Choi & KPop Demon Hunters Cast,POP / 팝,24.0,30.0,-6.0,8450.0,8517.0,67.0,0.79,392100.0,395990.0,3890.0,0.99,2910831.0,2962863.0,52032.0,1.79,https://www.genie.co.kr/detail/songInfo?xgnm=110589419
유지,110968221,멸종위기사랑,이찬혁,가요 / 댄스,60.0,66.0,-6.0,3313.0,3403.0,90.0,2.72,151412.0,157344.0,5932.0,3.92,1026106.0,1068962.0,42856.0,4.18,https://www.genie.co.kr/detail/songInfo?xgnm=110968221
유지,96696817,인생찬가,임영웅,가요 / 발라드,63.0,69.0,-6.0,20595.0,20614.0,19.0,0.09,875141.0,875370.0,229.0,0.03,126982076.0,127065927.0,83851.0,0.07,https://www.genie.co.kr/detail/songInfo?xgnm=96696817
유지,86931930,예뻤어,DAY6 (데이식스),가요 / 락,37.0,44.0,-7.0,81723.0,81740.0,17.0,0.02,2450278.0,2451008.0,730.0,0.03,85209273.0,85249633.0,40360.0,0.05,https://www.genie.co.kr/detail/songInfo?xgnm=86931930
유지,110589420,What It Sounds Like,HUNTR/X & EJAE & Audrey Nuna & REI AMI & KPop Demon Hunters Cast,POP / 팝,16.0,24.0,-8.0,9981.0,10064.0,83.0,0.83,412734.0,416633.0,3899.0,0.94,3075058.0,3131694.0,56636.0,1.84,https://www.genie.co.kr/detail/songInfo?xgnm=110589420
유지,110589412,TAKEDOWN (JEONGYEON & JIHYO & CHAEYOUNG),TWICE (트와이스),POP / 팝,45.0,54.0,-9.0,5596.0,5631.0,35.0,0.63,355376.0,358822.0,3446.0,0.97,2133116.0,2168258.0,35142.0,1.65,https://www.genie.co.kr/detail/songInfo?xgnm=110589412
유지,101407645,헤어지자 말해요,박재정,가요 / 발라드,77.0,87.0,-10.0,39101.0,39111.0,10.0,0.03,1853329.0,1853975.0,646.0,0.03,60591344.0,60617849.0,26505.0,0.04,https://www.genie.co.kr/detail/songInfo?xgnm=101407645
